normalTime ,criticalTime ,miscTime ,totTime  ,borderSize ,Intersect Border - Length: 72.769553 ,Find Concave Points ,Visibility Graph Init ,A* Search ,Insert Vertical Key Point
         0 ,    0.794233 ,       0 ,0.794233 ,  88.8112  ,                            0.078675 ,           0.00068  ,             0.000542 , 0.713798 ,                 0.000538
         0 ,    0.182777 ,       0 ,0.182777 ,  43.799   ,                            0.040359 ,           0.000411 ,             0.000279 , 0.141397 ,                 0.000331
         0 ,    0.130228 ,       0 ,0.130228 ,  27.8995  ,                            0.052877 ,           0.00038  ,             0.000327 , 0.076259 ,                 0.000385
         0 ,    0.137967 ,       0 ,0.137967 ,  60.2843  ,                            0.062609 ,           0.000447 ,             0.000311 , 0.074301 ,                 0.000299
         0 ,    0.175328 ,       0 ,0.175328 ,  38.3848  ,                            0.061816 ,           0.000414 ,             0.000438 , 0.112175 ,                 0.000485
         0 ,    0.353302 ,       0 ,0.353302 ,  64.598   ,                            0.07778  ,           0.000651 ,             0.000716 , 0.27374  ,                 0.000415
         0 ,    0.195362 ,       0 ,0.195362 ,  42.6274  ,                            0.053976 ,           0.000496 ,             0.000364 , 0.140188 ,                 0.000338
         0 ,    0.113251 ,       0 ,0.113251 ,  35.9706  ,                            0.04836  ,           0.000341 ,             0.000293 , 0.064009 ,                 0.000248
         0 ,    1.33782  ,       0 ,1.33782  ,  98.9117  ,                            0.108511 ,           0.001007 ,             0.000598 , 1.22712  ,                 0.000592
         0 ,    1.74053  ,       0 ,1.74053  ,  87.0833  ,                            0.087136 ,           0.000868 ,             0.00055  , 1.65144  ,                 0.000531
         0 ,    0.126742 ,       0 ,0.126742 ,  38.1421  ,                            0.051511 ,           0.000516 ,             0.000619 , 0.073866 ,                 0.00023
         0 ,    0.169576 ,       0 ,0.169576 ,  47.2132  ,                            0.066842 ,           0.000537 ,             0.000407 , 0.101552 ,                 0.000238
         0 ,    0.187124 ,       0 ,0.187124 ,  42.7279  ,                            0.056083 ,           0.000441 ,             0.000347 , 0.129711 ,                 0.000542
         0 ,    0.548758 ,       0 ,0.548758 ,  65.6985  ,                            0.060778 ,           0.000576 ,             0.000449 , 0.486583 ,                 0.000372
         0 ,    0.095892 ,       0 ,0.095892 ,  41.5563  ,                            0.050131 ,           0.000273 ,             0.000234 , 0.045001 ,                 0.000253
         0 ,    0.263625 ,       0 ,0.263625 ,  65.0122  ,                            0.06211  ,           0.000457 ,             0.00029  , 0.200366 ,                 0.000402
         0 ,    1.35864  ,       0 ,1.35864  ,  97.669   ,                            0.072053 ,           0.000851 ,             0.000488 , 1.28455  ,                 0.000704
         0 ,    1.38542  ,       0 ,1.38542  ,  95.8112  ,                            0.08054  ,           0.000781 ,             0.00047  , 1.30298  ,                 0.000651
         0 ,    0.137369 ,       0 ,0.137369 ,  31.3137  ,                            0.052064 ,           0.000449 ,             0.00031  , 0.084294 ,                 0.000252
         0 ,    1.84636  ,       0 ,1.84636  ,  99.3553  ,                            0.077095 ,           0.000835 ,             0.000587 , 1.76726  ,                 0.00059
         0 ,    2.24236  ,       0 ,2.24236  , 108.882   ,                            0.128125 ,           0.001278 ,             0.00089  , 2.10949  ,                 0.002579
         0 ,    0.147185 ,       0 ,0.147185 ,  32.7279  ,                            0.055885 ,           0.000814 ,             0.001    , 0.089206 ,                 0.00028
         0 ,    0.106919 ,       0 ,0.106919 ,  46.9706  ,                            0.050205 ,           0.000369 ,             0.000308 , 0.055785 ,                 0.000252
         0 ,    0.544258 ,       0 ,0.544258 ,  81.0122  ,                            0.069168 ,           0.000477 ,             0.000436 , 0.473723 ,                 0.000454
         0 ,    0.252999 ,       0 ,0.252999 ,  37.799   ,                            0.041442 ,           0.000484 ,             0.000367 , 0.210372 ,                 0.000334
         0 ,    0.111315 ,       0 ,0.111315 ,  40.6274  ,                            0.035081 ,           0.000474 ,             0.000346 , 0.075183 ,                 0.000231
         0 ,    4.64895  ,       0 ,4.64895  , 136.953   ,                            0.094345 ,           0.000894 ,             0.000667 , 4.55184  ,                 0.001203
         0 ,    0.234137 ,       0 ,0.234137 ,  57.1127  ,                            0.077785 ,           0.000643 ,             0.00039  , 0.155051 ,                 0.000268
         0 ,    0.958099 ,       0 ,0.958099 ,  81.0833  ,                            0.069621 ,           0.000714 ,             0.000551 , 0.886469 ,                 0.000744
         0 ,    1.83259  ,       0 ,1.83259  , 104.912   ,                            0.08968  ,           0.000893 ,             0.000688 , 1.74064  ,                 0.000695
         0 ,    0.252806 ,       0 ,0.252806 ,  55.6985  ,                            0.074638 ,           0.000746 ,             0.00066  , 0.176487 ,                 0.000275
         0 ,    0.268316 ,       0 ,0.268316 ,  49.0416  ,                            0.066209 ,           0.000512 ,             0.000355 , 0.200876 ,                 0.000364
         0 ,    0.442559 ,       0 ,0.442559 ,  75.799   ,                            0.075488 ,           0.000669 ,             0.0006   , 0.365291 ,                 0.000511
         0 ,    0.193552 ,       0 ,0.193552 ,  48.6274  ,                            0.059464 ,           0.000504 ,             0.00043  , 0.132936 ,                 0.000218
         0 ,    0.285427 ,       0 ,0.285427 ,  52.4558  ,                            0.058643 ,           0.000649 ,             0.000312 , 0.225331 ,                 0.000492
         0 ,    0.138182 ,       0 ,0.138182 ,  48.5563  ,                            0.060636 ,           0.000371 ,             0.000474 , 0.076478 ,                 0.000223
         0 ,    0.099462 ,       0 ,0.099462 ,  30.7279  ,                            0.03971  ,           0.00041  ,             0.000358 , 0.058747 ,                 0.000237
